"143698678","78d4d60c50b23182f38df267d595a3b467db1250","Main"
"143698678","9ddaedf3de23e472c2906449639c2c1d2370cc28","Coauthor"
"143698678","2a8a5cbfe186bf44e98e6f24300ad23f50f6dd63","Main"
"143698678","76cdb6f162847427da3c375c56c3d2dfc83f3afb","Coauthor"
"143698678","387ce43447cfae3df0abdad77eb4deeab1e7f40d","Coauthor"
"143698678","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Coauthor"
"143698678","e946f7fde6fba00a34b454ce3549c928cf4d7cd8","Coauthor"
"143698678","59b7f15c00a60833830e2d1b66637175b98cd40d","Coauthor"
"143698678","56ac659f772e8820ce39ce4cef1c3819f376413e","Main"
"143698678","e03a1eebd715ea07b9237f666c0ad197e7c413f1","Coauthor"
"143698678","4cfdcd0a17cb88132a37a12484f95231abf8ec67","Coauthor"
"143698678","c1e2eca643a09350ca06c3871cb113946774d9e5","Coauthor"
"143698678","422d0542f294bdc19b6c70a69020f6e44461db25","Coauthor"
"143698678","016be67c8e3e1821f076b76f94c2f7186f7db541","Coauthor"
"143698678","f00daa0da2ed6c83fa787c3f55638bed4ea5da50","Coauthor"
"143698678","f7641e61f61c279f91f971496e2752bb91b60f55","Coauthor"
"143698678","ddb10883b7697fdc33b006eed2814033a9deede3","Coauthor"
"143698678","b4ecf275968938258c7b74cd33051c38da816107","Coauthor"
"143698678","b4ecf275968938258c7b74cd33051c38da816107","Coauthor"
"143698678","34e0e3780ab905aaa8a022b0ab242055b44b41c1","Coauthor"
"143698678","5e4ba0070fb4455d3518662b46f33afc618e166a","Coauthor"
"143698678","e03a1eebd715ea07b9237f666c0ad197e7c413f1","Coauthor"
"143698678","387ce43447cfae3df0abdad77eb4deeab1e7f40d","Coauthor"
"143698678","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Coauthor"
"143698678","befb0fdc56c4db37e3a9e58ccb9904d2181d0785","Coauthor"
"143698678","2a8a5cbfe186bf44e98e6f24300ad23f50f6dd63","Main"
"143698678","52b7d39a7f1e5e19e510bb3cf709474ebb245cf6","Main"
"143698678","b4ecf275968938258c7b74cd33051c38da816107","Coauthor"
"143698678","e946f7fde6fba00a34b454ce3549c928cf4d7cd8","Coauthor"
"143698678","34e0e3780ab905aaa8a022b0ab242055b44b41c1","Coauthor"
"143698678","5e4ba0070fb4455d3518662b46f33afc618e166a","Coauthor"
"143698678","b4ecf275968938258c7b74cd33051c38da816107","Coauthor"
"143698678","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Coauthor"
"143698678","34e0e3780ab905aaa8a022b0ab242055b44b41c1","Coauthor"
"143698678","59b7f15c00a60833830e2d1b66637175b98cd40d","Coauthor"
"143698678","e03a1eebd715ea07b9237f666c0ad197e7c413f1","Coauthor"
"143698678","c1e2eca643a09350ca06c3871cb113946774d9e5","Coauthor"
"143698678","016be67c8e3e1821f076b76f94c2f7186f7db541","Coauthor"
"143698678","f00daa0da2ed6c83fa787c3f55638bed4ea5da50","Coauthor"
"143698678","2a8a5cbfe186bf44e98e6f24300ad23f50f6dd63","Main"
"143698678","52b7d39a7f1e5e19e510bb3cf709474ebb245cf6","Main"
"143698678","34e0e3780ab905aaa8a022b0ab242055b44b41c1","Coauthor"
"143698678","e2f1ca0c78051dcd55bc3ead7ad396c86060debe","Coauthor"
"143698678","e03a1eebd715ea07b9237f666c0ad197e7c413f1","Coauthor"
"143698678","b4ecf275968938258c7b74cd33051c38da816107","Coauthor"
"143698678","4cfdcd0a17cb88132a37a12484f95231abf8ec67","Coauthor"
"143698678","c1e2eca643a09350ca06c3871cb113946774d9e5","Coauthor"
"143698678","b4ecf275968938258c7b74cd33051c38da816107","Coauthor"
"143698678","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Coauthor"
"143698678","34e0e3780ab905aaa8a022b0ab242055b44b41c1","Coauthor"
"143698678","5e4ba0070fb4455d3518662b46f33afc618e166a","Coauthor"
"143698678","4cfdcd0a17cb88132a37a12484f95231abf8ec67","Coauthor"
"143698678","c1e2eca643a09350ca06c3871cb113946774d9e5","Coauthor"
"143698678","4d11ac120b2b68a34d4d2175194130c08d7ceacd","Coauthor"
"143698678","387ce43447cfae3df0abdad77eb4deeab1e7f40d","Coauthor"
"143698678","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Coauthor"
"143698678","59b7f15c00a60833830e2d1b66637175b98cd40d","Coauthor"
"143698678","4cfdcd0a17cb88132a37a12484f95231abf8ec67","Coauthor"
"143698678","c1e2eca643a09350ca06c3871cb113946774d9e5","Coauthor"
"3096366","78d4d60c50b23182f38df267d595a3b467db1250","Coauthor"
"3096366","016be67c8e3e1821f076b76f94c2f7186f7db541","Main"
"3096366","de1d559bb80e949735b4ec20c70a10eee7c5ae84","Coauthor"
"3096366","016be67c8e3e1821f076b76f94c2f7186f7db541","Main"
"2282051693","24c8e78a0bc95f87e780e84ee0ec467fecbd732e","Main"
"2282051693","24c8e78a0bc95f87e780e84ee0ec467fecbd732e","Main"
"2282051693","24c8e78a0bc95f87e780e84ee0ec467fecbd732e","Main"
"104097896","24c8e78a0bc95f87e780e84ee0ec467fecbd732e","Coauthor"
"104097896","d76457070c0d3008270391a83a80a08de60c8828","Main"
"104097896","24c8e78a0bc95f87e780e84ee0ec467fecbd732e","Coauthor"
"104097896","bc21802228131a57951f96cf8ff90fd4790769e5","Main"
"104097896","ab8bdaca1cb6296104ad0efc3f71b00b099ce828","Main"
"104097896","3ff8f8d2e611f4ee7f6fc89ba491aa48f79d0a86","Main"
"104097896","2f5dfb675bf572ad9bb9e28dc4328a06a1786f64","Main"
"104097896","d76457070c0d3008270391a83a80a08de60c8828","Main"
"104097896","3ff8f8d2e611f4ee7f6fc89ba491aa48f79d0a86","Main"
"104097896","ac0169e4b66a86a4510750baad74def81fe980e7","Coauthor"
"104097896","ab8bdaca1cb6296104ad0efc3f71b00b099ce828","Main"
"104097896","ab8bdaca1cb6296104ad0efc3f71b00b099ce828","Main"
"104097896","ac0169e4b66a86a4510750baad74def81fe980e7","Coauthor"
"104097896","b8e7839f1c0cc6cf55f7552831c396ea82e2ba23","Coauthor"
"104097896","3ff8f8d2e611f4ee7f6fc89ba491aa48f79d0a86","Main"
"104097896","ab8bdaca1cb6296104ad0efc3f71b00b099ce828","Main"
"104097896","b8e7839f1c0cc6cf55f7552831c396ea82e2ba23","Coauthor"
